"candidate_id","station","question_id","score","max_score","examiner_id"
"C0010","05 Neuro Exam","S05-Q4",2,4,"E06"
"C0010","05 Neuro Exam","S05-Q5",2,4,"E02"
"C0010","06 Communication","S06-Q1",2,4,"E12"
"C0010","06 Communication","S06-Q2",3,4,"E06"
"C0010","06 Communication","S06-Q3",1,4,"E01"
"C0010","06 Communication","S06-Q4",1,4,"E07"
"C0010","06 Communication","S06-Q5",2,4,"E06"
"C0010","07 Prescribing","S07-Q1",3,4,"E10"
"C0010","07 Prescribing","S07-Q2",2,4,"E09"
"C0010","07 Prescribing","S07-Q3",2,4,"E01"
"C0010","07 Prescribing","S07-Q4",2,4,"E07"
"C0010","07 Prescribing","S07-Q5",2,4,"E02"
"C0010","08 Data Interp","S08-Q1",1,4,"E10"
"C0010","08 Data Interp","S08-Q2",0,4,"E07"
"C0010","08 Data Interp","S08-Q3",1,4,"E06"
"C0010","08 Data Interp","S08-Q4",3,4,"E05"
"C0010","08 Data Interp","S08-Q5",1,4,"E08"
"C0010","09 Practical Skills","S09-Q1",3,4,"E09"
"C0010","09 Practical Skills","S09-Q2",3,4,"E06"
"C0010","09 Practical Skills","S09-Q3",1,4,"E09"
"C0010","09 Practical Skills","S09-Q4",0,4,"E09"
"C0010","09 Practical Skills","S09-Q5",2,4,"E05"
"C0010","10 Ethics","S10-Q1",1,4,"E11"
"C0010","10 Ethics","S10-Q2",1,4,"E12"
"C0010","10 Ethics","S10-Q3",4,4,"E12"
"C0010","10 Ethics","S10-Q4",3,4,"E09"
"C0010","10 Ethics","S10-Q5",1,4,"E12"
"C0011","01 History Taking","S01-Q1",4,4,"E12"
"C0011","01 History Taking","S01-Q2",4,4,"E04"
"C0011","01 History Taking","S01-Q3",3,4,"E06"
"C0011","01 History Taking","S01-Q4",4,4,"E05"
"C0011","01 History Taking","S01-Q5",1,4,"E11"
"C0011","02 Cardio Exam","S02-Q1",4,4,"E01"
"C0011","02 Cardio Exam","S02-Q2",1,4,"E06"
"C0011","02 Cardio Exam","S02-Q3",4,4,"E11"
"C0011","02 Cardio Exam","S02-Q4",4,4,"E08"
"C0011","02 Cardio Exam","S02-Q5",1,4,"E10"
"C0011","03 Resp Exam","S03-Q1",3,4,"E02"
"C0011","03 Resp Exam","S03-Q2",3,4,"E03"
"C0011","03 Resp Exam","S03-Q3",4,4,"E10"
"C0011","03 Resp Exam","S03-Q4",2,4,"E05"
"C0011","03 Resp Exam","S03-Q5",1,4,"E03"
"C0011","04 Abdo Exam","S04-Q1",4,4,"E05"
"C0011","04 Abdo Exam","S04-Q2",1,4,"E06"
"C0011","04 Abdo Exam","S04-Q3",2,4,"E08"
"C0011","04 Abdo Exam","S04-Q4",3,4,"E03"
"C0011","04 Abdo Exam","S04-Q5",2,4,"E11"
"C0011","05 Neuro Exam","S05-Q1",2,4,"E05"
"C0011","05 Neuro Exam","S05-Q2",4,4,"E12"
"C0011","05 Neuro Exam","S05-Q3",4,4,"E04"
"C0011","05 Neuro Exam","S05-Q4",4,4,"E01"
"C0011","05 Neuro Exam","S05-Q5",4,4,"E11"
"C0011","06 Communication","S06-Q1",4,4,"E04"
"C0011","06 Communication","S06-Q2",1,4,"E11"
"C0011","06 Communication","S06-Q3",3,4,"E09"
"C0011","06 Communication","S06-Q4",4,4,"E01"
"C0011","06 Communication","S06-Q5",3,4,"E03"
"C0011","07 Prescribing","S07-Q1",3,4,"E04"
"C0011","07 Prescribing","S07-Q2",3,4,"E02"
"C0011","07 Prescribing","S07-Q3",0,4,"E03"
"C0011","07 Prescribing","S07-Q4",4,4,"E10"
"C0011","07 Prescribing","S07-Q5",4,4,"E07"
"C0011","08 Data Interp","S08-Q1",4,4,"E11"
"C0011","08 Data Interp","S08-Q2",4,4,"E05"
"C0011","08 Data Interp","S08-Q3",3,4,"E11"
"C0011","08 Data Interp","S08-Q4",4,4,"E06"
"C0011","08 Data Interp","S08-Q5",3,4,"E01"
"C0011","09 Practical Skills","S09-Q1",2,4,"E08"
"C0011","09 Practical Skills","S09-Q2",3,4,"E05"
"C0011","09 Practical Skills","S09-Q3",4,4,"E04"
"C0011","09 Practical Skills","S09-Q4",3,4,"E11"
"C0011","09 Practical Skills","S09-Q5",4,4,"E11"
"C0011","10 Ethics","S10-Q1",4,4,"E06"
"C0011","10 Ethics","S10-Q2",4,4,"E08"
"C0011","10 Ethics","S10-Q3",3,4,"E04"
"C0011","10 Ethics","S10-Q4",1,4,"E05"
"C0011","10 Ethics","S10-Q5",4,4,"E05"
"C0012","01 History Taking","S01-Q1",4,4,"E04"
"C0012","01 History Taking","S01-Q2",4,4,"E03"
"C0012","01 History Taking","S01-Q3",4,4,"E06"
"C0012","01 History Taking","S01-Q4",4,4,"E09"
"C0012","01 History Taking","S01-Q5",4,4,"E08"
"C0012","02 Cardio Exam","S02-Q1",4,4,"E10"
"C0012","02 Cardio Exam","S02-Q2",3,4,"E02"
"C0012","02 Cardio Exam","S02-Q3",3,4,"E01"
"C0012","02 Cardio Exam","S02-Q4",4,4,"E01"
"C0012","02 Cardio Exam","S02-Q5",4,4,"E12"
"C0012","03 Resp Exam","S03-Q1",3,4,"E05"
"C0012","03 Resp Exam","S03-Q2",3,4,"E11"
"C0012","03 Resp Exam","S03-Q3",3,4,"E08"
"C0012","03 Resp Exam","S03-Q4",4,4,"E03"
"C0012","03 Resp Exam","S03-Q5",4,4,"E06"
"C0012","04 Abdo Exam","S04-Q1",3,4,"E09"
"C0012","04 Abdo Exam","S04-Q2",3,4,"E03"
"C0012","04 Abdo Exam","S04-Q3",4,4,"E03"
"C0012","04 Abdo Exam","S04-Q4",3,4,"E11"
"C0012","04 Abdo Exam","S04-Q5",0,4,"E06"
"C0012","05 Neuro Exam","S05-Q1",4,4,"E10"
"C0012","05 Neuro Exam","S05-Q2",3,4,"E04"
"C0012","05 Neuro Exam","S05-Q3",4,4,"E02"
"C0012","05 Neuro Exam","S05-Q4",4,4,"E12"
"C0012","05 Neuro Exam","S05-Q5",3,4,"E06"
"C0012","06 Communication","S06-Q1",3,4,"E01"
"C0012","06 Communication","S06-Q2",4,4,"E07"
"C0012","06 Communication","S06-Q3",4,4,"E11"
"C0012","06 Communication","S06-Q4",4,4,"E06"
"C0012","06 Communication","S06-Q5",4,4,"E06"
"C0012","07 Prescribing","S07-Q1",3,4,"E04"
"C0012","07 Prescribing","S07-Q2",4,4,"E03"
"C0012","07 Prescribing","S07-Q3",2,4,"E04"
"C0012","07 Prescribing","S07-Q4",1,4,"E10"
"C0012","07 Prescribing","S07-Q5",4,4,"E01"
"C0012","08 Data Interp","S08-Q1",4,4,"E11"
"C0012","08 Data Interp","S08-Q2",2,4,"E09"
"C0012","08 Data Interp","S08-Q3",3,4,"E03"
"C0012","08 Data Interp","S08-Q4",4,4,"E06"
"C0012","08 Data Interp","S08-Q5",3,4,"E08"
"C0012","09 Practical Skills","S09-Q1",4,4,"E08"
"C0012","09 Practical Skills","S09-Q2",4,4,"E07"
"C0012","09 Practical Skills","S09-Q3",3,4,"E08"
"C0012","09 Practical Skills","S09-Q4",4,4,"E01"
"C0012","09 Practical Skills","S09-Q5",3,4,"E04"
"C0012","10 Ethics","S10-Q1",3,4,"E02"
"C0012","10 Ethics","S10-Q2",4,4,"E06"
"C0012","10 Ethics","S10-Q3",3,4,"E12"
"C0012","10 Ethics","S10-Q4",4,4,"E12"
"C0012","10 Ethics","S10-Q5",4,4,"E06"
"C0013","01 History Taking","S01-Q1",3,4,"E08"
"C0013","01 History Taking","S01-Q2",3,4,"E06"
"C0013","01 History Taking","S01-Q3",1,4,"E10"
"C0013","01 History Taking","S01-Q4",2,4,"E11"
"C0013","01 History Taking","S01-Q5",0,4,"E09"
"C0013","02 Cardio Exam","S02-Q1",3,4,"E12"
"C0013","02 Cardio Exam","S02-Q2",0,4,"E09"
"C0013","02 Cardio Exam","S02-Q3",1,4,"E03"
"C0013","02 Cardio Exam","S02-Q4",1,4,"E05"
"C0013","02 Cardio Exam","S02-Q5",0,4,"E11"
"C0013","03 Resp Exam","S03-Q1",1,4,"E01"
"C0013","03 Resp Exam","S03-Q2",1,4,"E12"
"C0013","03 Resp Exam","S03-Q3",1,4,"E03"
"C0013","03 Resp Exam","S03-Q4",1,4,"E06"
"C0013","03 Resp Exam","S03-Q5",0,4,"E05"
"C0013","04 Abdo Exam","S04-Q1",2,4,"E04"
"C0013","04 Abdo Exam","S04-Q2",2,4,"E12"
"C0013","04 Abdo Exam","S04-Q3",1,4,"E01"
"C0013","04 Abdo Exam","S04-Q4",0,4,"E08"
"C0013","04 Abdo Exam","S04-Q5",0,4,"E02"
"C0013","05 Neuro Exam","S05-Q1",1,4,"E03"
"C0013","05 Neuro Exam","S05-Q2",2,4,"E05"
"C0013","05 Neuro Exam","S05-Q3",0,4,"E08"
"C0013","05 Neuro Exam","S05-Q4",0,4,"E06"
"C0013","05 Neuro Exam","S05-Q5",0,4,"E09"
"C0013","06 Communication","S06-Q1",0,4,"E02"
"C0013","06 Communication","S06-Q2",1,4,"E02"
"C0013","06 Communication","S06-Q3",2,4,"E06"
"C0013","06 Communication","S06-Q4",0,4,"E02"
"C0013","06 Communication","S06-Q5",4,4,"E10"
"C0013","07 Prescribing","S07-Q1",1,4,"E11"
"C0013","07 Prescribing","S07-Q2",2,4,"E09"
"C0013","07 Prescribing","S07-Q3",0,4,"E06"
"C0013","07 Prescribing","S07-Q4",2,4,"E10"
"C0013","07 Prescribing","S07-Q5",1,4,"E08"
"C0013","08 Data Interp","S08-Q1",1,4,"E07"
"C0013","08 Data Interp","S08-Q2",0,4,"E12"
"C0013","08 Data Interp","S08-Q3",1,4,"E12"
"C0013","08 Data Interp","S08-Q4",0,4,"E12"
"C0013","08 Data Interp","S08-Q5",1,4,"E05"
"C0013","09 Practical Skills","S09-Q1",2,4,"E03"
"C0013","09 Practical Skills","S09-Q2",2,4,"E07"
"C0013","09 Practical Skills","S09-Q3",1,4,"E07"
"C0013","09 Practical Skills","S09-Q4",2,4,"E02"
"C0013","09 Practical Skills","S09-Q5",0,4,"E07"
"C0013","10 Ethics","S10-Q1",1,4,"E05"
"C0013","10 Ethics","S10-Q2",1,4,"E01"
"C0013","10 Ethics","S10-Q3",1,4,"E04"
"C0013","10 Ethics","S10-Q4",0,4,"E09"
"C0013","10 Ethics","S10-Q5",1,4,"E05"
"C0014","01 History Taking","S01-Q1",1,4,"E10"
"C0014","01 History Taking","S01-Q2",3,4,"E02"
"C0014","01 History Taking","S01-Q3",4,4,"E01"
"C0014","01 History Taking","S01-Q4",2,4,"E07"
"C0014","01 History Taking","S01-Q5",2,4,"E06"
"C0014","02 Cardio Exam","S02-Q1",1,4,"E11"
"C0014","02 Cardio Exam","S02-Q2",4,4,"E10"
"C0014","02 Cardio Exam","S02-Q3",3,4,"E11"
"C0014","02 Cardio Exam","S02-Q4",4,4,"E05"
"C0014","02 Cardio Exam","S02-Q5",3,4,"E03"
"C0014","03 Resp Exam","S03-Q1",1,4,"E07"
"C0014","03 Resp Exam","S03-Q2",3,4,"E08"
"C0014","03 Resp Exam","S03-Q3",2,4,"E01"
"C0014","03 Resp Exam","S03-Q4",2,4,"E12"
"C0014","03 Resp Exam","S03-Q5",4,4,"E09"
"C0014","04 Abdo Exam","S04-Q1",1,4,"E04"
"C0014","04 Abdo Exam","S04-Q2",1,4,"E11"
"C0014","04 Abdo Exam","S04-Q3",0,4,"E05"
"C0014","04 Abdo Exam","S04-Q4",3,4,"E04"
"C0014","04 Abdo Exam","S04-Q5",1,4,"E03"
"C0014","05 Neuro Exam","S05-Q1",4,4,"E06"
"C0014","05 Neuro Exam","S05-Q2",4,4,"E08"
"C0014","05 Neuro Exam","S05-Q3",4,4,"E09"
"C0014","05 Neuro Exam","S05-Q4",0,4,"E12"
"C0014","05 Neuro Exam","S05-Q5",1,4,"E06"
"C0014","06 Communication","S06-Q1",0,4,"E02"
"C0014","06 Communication","S06-Q2",0,4,"E05"
"C0014","06 Communication","S06-Q3",0,4,"E06"
"C0014","06 Communication","S06-Q4",1,4,"E04"
"C0014","06 Communication","S06-Q5",4,4,"E05"
"C0014","07 Prescribing","S07-Q1",1,4,"E10"
"C0014","07 Prescribing","S07-Q2",2,4,"E07"
"C0014","07 Prescribing","S07-Q3",0,4,"E09"
"C0014","07 Prescribing","S07-Q4",3,4,"E11"
"C0014","07 Prescribing","S07-Q5",1,4,"E08"
"C0014","08 Data Interp","S08-Q1",4,4,"E05"
"C0014","08 Data Interp","S08-Q2",4,4,"E12"
"C0014","08 Data Interp","S08-Q3",2,4,"E09"
"C0014","08 Data Interp","S08-Q4",0,4,"E06"
"C0014","08 Data Interp","S08-Q5",0,4,"E11"
"C0014","09 Practical Skills","S09-Q1",2,4,"E10"
"C0014","09 Practical Skills","S09-Q2",2,4,"E04"
"C0014","09 Practical Skills","S09-Q3",0,4,"E03"
"C0014","09 Practical Skills","S09-Q4",1,4,"E09"
"C0014","09 Practical Skills","S09-Q5",0,4,"E02"
"C0014","10 Ethics","S10-Q1",0,4,"E05"
"C0014","10 Ethics","S10-Q2",2,4,"E03"
"C0014","10 Ethics","S10-Q3",1,4,"E09"
"C0014","10 Ethics","S10-Q4",0,4,"E07"
"C0014","10 Ethics","S10-Q5",3,4,"E08"
"C0015","01 History Taking","S01-Q1",2,4,"E04"
"C0015","01 History Taking","S01-Q2",2,4,"E01"
"C0015","01 History Taking","S01-Q3",4,4,"E06"
"C0015","01 History Taking","S01-Q4",2,4,"E12"
"C0015","01 History Taking","S01-Q5",2,4,"E11"
"C0015","02 Cardio Exam","S02-Q1",4,4,"E05"
"C0015","02 Cardio Exam","S02-Q2",0,4,"E02"
"C0015","02 Cardio Exam","S02-Q3",2,4,"E02"
"C0015","02 Cardio Exam","S02-Q4",2,4,"E02"
"C0015","02 Cardio Exam","S02-Q5",1,4,"E02"
"C0015","03 Resp Exam","S03-Q1",2,4,"E09"
"C0015","03 Resp Exam","S03-Q2",2,4,"E11"
"C0015","03 Resp Exam","S03-Q3",1,4,"E09"
"C0015","03 Resp Exam","S03-Q4",1,4,"E09"
"C0015","03 Resp Exam","S03-Q5",0,4,"E05"
"C0015","04 Abdo Exam","S04-Q1",1,4,"E07"
"C0015","04 Abdo Exam","S04-Q2",2,4,"E03"
"C0015","04 Abdo Exam","S04-Q3",2,4,"E08"
"C0015","04 Abdo Exam","S04-Q4",3,4,"E06"
"C0015","04 Abdo Exam","S04-Q5",3,4,"E12"
"C0015","05 Neuro Exam","S05-Q1",4,4,"E09"
"C0015","05 Neuro Exam","S05-Q2",1,4,"E04"
"C0015","05 Neuro Exam","S05-Q3",3,4,"E02"
"C0015","05 Neuro Exam","S05-Q4",0,4,"E10"
"C0015","05 Neuro Exam","S05-Q5",2,4,"E02"
"C0015","06 Communication","S06-Q1",4,4,"E02"
"C0015","06 Communication","S06-Q2",3,4,"E04"
"C0015","06 Communication","S06-Q3",2,4,"E04"
"C0015","06 Communication","S06-Q4",4,4,"E05"
"C0015","06 Communication","S06-Q5",1,4,"E10"
"C0015","07 Prescribing","S07-Q1",4,4,"E10"
"C0015","07 Prescribing","S07-Q2",2,4,"E09"
"C0015","07 Prescribing","S07-Q3",1,4,"E06"
"C0015","07 Prescribing","S07-Q4",3,4,"E01"
"C0015","07 Prescribing","S07-Q5",3,4,"E04"
"C0015","08 Data Interp","S08-Q1",3,4,"E05"
"C0015","08 Data Interp","S08-Q2",0,4,"E07"
"C0015","08 Data Interp","S08-Q3",2,4,"E12"
"C0015","08 Data Interp","S08-Q4",2,4,"E11"
"C0015","08 Data Interp","S08-Q5",1,4,"E02"
"C0015","09 Practical Skills","S09-Q1",2,4,"E10"
"C0015","09 Practical Skills","S09-Q2",1,4,"E09"
"C0015","09 Practical Skills","S09-Q3",1,4,"E01"
"C0015","09 Practical Skills","S09-Q4",2,4,"E10"
"C0015","09 Practical Skills","S09-Q5",4,4,"E02"
"C0015","10 Ethics","S10-Q1",0,4,"E03"
"C0015","10 Ethics","S10-Q2",4,4,"E04"
"C0015","10 Ethics","S10-Q3",3,4,"E04"
"C0015","10 Ethics","S10-Q4",2,4,"E12"
"C0015","10 Ethics","S10-Q5",0,4,"E02"
"C0016","01 History Taking","S01-Q1",3,4,"E07"
"C0016","01 History Taking","S01-Q2",3,4,"E02"
"C0016","01 History Taking","S01-Q3",3,4,"E06"
"C0016","01 History Taking","S01-Q4",4,4,"E05"
"C0016","01 History Taking","S01-Q5",3,4,"E07"
"C0016","02 Cardio Exam","S02-Q1",2,4,"E01"
"C0016","02 Cardio Exam","S02-Q2",4,4,"E12"
"C0016","02 Cardio Exam","S02-Q3",4,4,"E02"
"C0016","02 Cardio Exam","S02-Q4",3,4,"E09"
"C0016","02 Cardio Exam","S02-Q5",0,4,"E06"
"C0016","03 Resp Exam","S03-Q1",4,4,"E02"
"C0016","03 Resp Exam","S03-Q2",2,4,"E10"
"C0016","03 Resp Exam","S03-Q3",3,4,"E09"
"C0016","03 Resp Exam","S03-Q4",2,4,"E10"
"C0016","03 Resp Exam","S03-Q5",2,4,"E01"
"C0016","04 Abdo Exam","S04-Q1",3,4,"E10"
"C0016","04 Abdo Exam","S04-Q2",0,4,"E11"
"C0016","04 Abdo Exam","S04-Q3",1,4,"E07"
"C0016","04 Abdo Exam","S04-Q4",3,4,"E04"
"C0016","04 Abdo Exam","S04-Q5",3,4,"E04"
"C0016","05 Neuro Exam","S05-Q1",3,4,"E07"
"C0016","05 Neuro Exam","S05-Q2",2,4,"E05"
"C0016","05 Neuro Exam","S05-Q3",2,4,"E06"
"C0016","05 Neuro Exam","S05-Q4",4,4,"E03"
"C0016","05 Neuro Exam","S05-Q5",3,4,"E02"
"C0016","06 Communication","S06-Q1",1,4,"E08"
"C0016","06 Communication","S06-Q2",3,4,"E01"
"C0016","06 Communication","S06-Q3",2,4,"E06"
"C0016","06 Communication","S06-Q4",2,4,"E07"
"C0016","06 Communication","S06-Q5",2,4,"E03"
"C0016","07 Prescribing","S07-Q1",0,4,"E01"
"C0016","07 Prescribing","S07-Q2",4,4,"E12"
"C0016","07 Prescribing","S07-Q3",1,4,"E07"
"C0016","07 Prescribing","S07-Q4",3,4,"E10"
"C0016","07 Prescribing","S07-Q5",4,4,"E06"
"C0016","08 Data Interp","S08-Q1",3,4,"E10"
"C0016","08 Data Interp","S08-Q2",2,4,"E08"
"C0016","08 Data Interp","S08-Q3",4,4,"E06"
"C0016","08 Data Interp","S08-Q4",3,4,"E08"
"C0016","08 Data Interp","S08-Q5",1,4,"E08"
"C0016","09 Practical Skills","S09-Q1",2,4,"E01"
"C0016","09 Practical Skills","S09-Q2",3,4,"E02"
"C0016","09 Practical Skills","S09-Q3",2,4,"E12"
"C0016","09 Practical Skills","S09-Q4",4,4,"E05"
"C0016","09 Practical Skills","S09-Q5",3,4,"E01"
"C0016","10 Ethics","S10-Q1",0,4,"E04"
"C0016","10 Ethics","S10-Q2",4,4,"E01"
"C0016","10 Ethics","S10-Q3",3,4,"E03"
"C0016","10 Ethics","S10-Q4",3,4,"E06"
"C0016","10 Ethics","S10-Q5",2,4,"E07"
"C0017","01 History Taking","S01-Q1",4,4,"E04"
"C0017","01 History Taking","S01-Q2",2,4,"E05"
"C0017","01 History Taking","S01-Q3",1,4,"E11"
"C0017","01 History Taking","S01-Q4",4,4,"E05"
"C0017","01 History Taking","S01-Q5",1,4,"E04"
"C0017","02 Cardio Exam","S02-Q1",3,4,"E01"
"C0017","02 Cardio Exam","S02-Q2",3,4,"E05"
"C0017","02 Cardio Exam","S02-Q3",4,4,"E01"
"C0017","02 Cardio Exam","S02-Q4",1,4,"E01"
"C0017","02 Cardio Exam","S02-Q5",1,4,"E01"
"C0017","03 Resp Exam","S03-Q1",0,4,"E01"
"C0017","03 Resp Exam","S03-Q2",2,4,"E11"
"C0017","03 Resp Exam","S03-Q3",1,4,"E09"
"C0017","03 Resp Exam","S03-Q4",1,4,"E06"
"C0017","03 Resp Exam","S03-Q5",1,4,"E01"
"C0017","04 Abdo Exam","S04-Q1",3,4,"E04"
"C0017","04 Abdo Exam","S04-Q2",2,4,"E10"
"C0017","04 Abdo Exam","S04-Q3",0,4,"E08"
"C0017","04 Abdo Exam","S04-Q4",4,4,"E04"
"C0017","04 Abdo Exam","S04-Q5",0,4,"E05"
"C0017","05 Neuro Exam","S05-Q1",3,4,"E03"
"C0017","05 Neuro Exam","S05-Q2",2,4,"E08"
"C0017","05 Neuro Exam","S05-Q3",1,4,"E05"
"C0017","05 Neuro Exam","S05-Q4",3,4,"E03"
"C0017","05 Neuro Exam","S05-Q5",3,4,"E04"
"C0017","06 Communication","S06-Q1",1,4,"E01"
"C0017","06 Communication","S06-Q2",3,4,"E08"
"C0017","06 Communication","S06-Q3",1,4,"E02"
"C0017","06 Communication","S06-Q4",1,4,"E05"
"C0017","06 Communication","S06-Q5",2,4,"E12"
"C0017","07 Prescribing","S07-Q1",0,4,"E02"
"C0017","07 Prescribing","S07-Q2",1,4,"E07"
"C0017","07 Prescribing","S07-Q3",1,4,"E11"
"C0017","07 Prescribing","S07-Q4",1,4,"E06"
"C0017","07 Prescribing","S07-Q5",1,4,"E05"
"C0017","08 Data Interp","S08-Q1",0,4,"E02"
"C0017","08 Data Interp","S08-Q2",0,4,"E09"
"C0017","08 Data Interp","S08-Q3",2,4,"E04"
"C0017","08 Data Interp","S08-Q4",2,4,"E10"
"C0017","08 Data Interp","S08-Q5",2,4,"E10"
"C0017","09 Practical Skills","S09-Q1",0,4,"E08"
"C0017","09 Practical Skills","S09-Q2",2,4,"E08"
"C0017","09 Practical Skills","S09-Q3",0,4,"E03"
"C0017","09 Practical Skills","S09-Q4",2,4,"E03"
"C0017","09 Practical Skills","S09-Q5",1,4,"E03"
"C0017","10 Ethics","S10-Q1",0,4,"E05"
"C0017","10 Ethics","S10-Q2",2,4,"E03"
"C0017","10 Ethics","S10-Q3",2,4,"E08"
"C0017","10 Ethics","S10-Q4",2,4,"E02"
"C0017","10 Ethics","S10-Q5",2,4,"E11"
"C0018","01 History Taking","S01-Q1",1,4,"E03"
"C0018","01 History Taking","S01-Q2",0,4,"E05"
"C0018","01 History Taking","S01-Q3",1,4,"E01"
"C0018","01 History Taking","S01-Q4",0,4,"E10"
"C0018","01 History Taking","S01-Q5",0,4,"E09"
"C0018","02 Cardio Exam","S02-Q1",0,4,"E08"
"C0018","02 Cardio Exam","S02-Q2",0,4,"E07"
"C0018","02 Cardio Exam","S02-Q3",1,4,"E09"
"C0018","02 Cardio Exam","S02-Q4",0,4,"E11"
"C0018","02 Cardio Exam","S02-Q5",0,4,"E03"
"C0018","03 Resp Exam","S03-Q1",0,4,"E01"
"C0018","03 Resp Exam","S03-Q2",1,4,"E08"
"C0018","03 Resp Exam","S03-Q3",0,4,"E10"
"C0018","03 Resp Exam","S03-Q4",1,4,"E09"
"C0018","03 Resp Exam","S03-Q5",0,4,"E02"
"C0018","04 Abdo Exam","S04-Q1",0,4,"E04"
"C0018","04 Abdo Exam","S04-Q2",0,4,"E03"
"C0018","04 Abdo Exam","S04-Q3",0,4,"E10"
"C0018","04 Abdo Exam","S04-Q4",0,4,"E05"
"C0018","04 Abdo Exam","S04-Q5",0,4,"E06"
"C0018","05 Neuro Exam","S05-Q1",0,4,"E08"
"C0018","05 Neuro Exam","S05-Q2",0,4,"E11"
"C0018","05 Neuro Exam","S05-Q3",0,4,"E04"
"C0018","05 Neuro Exam","S05-Q4",1,4,"E01"
"C0018","05 Neuro Exam","S05-Q5",0,4,"E07"
"C0018","06 Communication","S06-Q1",0,4,"E03"
"C0018","06 Communication","S06-Q2",0,4,"E09"
"C0018","06 Communication","S06-Q3",2,4,"E01"
"C0018","06 Communication","S06-Q4",0,4,"E12"
"C0018","06 Communication","S06-Q5",1,4,"E06"
"C0018","07 Prescribing","S07-Q1",0,4,"E06"
"C0018","07 Prescribing","S07-Q2",1,4,"E03"
"C0018","07 Prescribing","S07-Q3",0,4,"E04"
"C0018","07 Prescribing","S07-Q4",1,4,"E08"
"C0018","07 Prescribing","S07-Q5",1,4,"E12"
"C0018","08 Data Interp","S08-Q1",0,4,"E02"
"C0018","08 Data Interp","S08-Q2",1,4,"E01"
"C0018","08 Data Interp","S08-Q3",0,4,"E11"
"C0018","08 Data Interp","S08-Q4",1,4,"E08"
"C0018","08 Data Interp","S08-Q5",0,4,"E10"
"C0018","09 Practical Skills","S09-Q1",1,4,"E07"
"C0018","09 Practical Skills","S09-Q2",2,4,"E08"
"C0018","09 Practical Skills","S09-Q3",0,4,"E02"
"C0018","09 Practical Skills","S09-Q4",2,4,"E12"
"C0018","09 Practical Skills","S09-Q5",0,4,"E11"
"C0018","10 Ethics","S10-Q1",0,4,"E09"
"C0018","10 Ethics","S10-Q2",0,4,"E09"
"C0018","10 Ethics","S10-Q3",1,4,"E09"
"C0018","10 Ethics","S10-Q4",2,4,"E05"
"C0018","10 Ethics","S10-Q5",1,4,"E05"
"C0019","01 History Taking","S01-Q1",0,4,"E10"
"C0019","01 History Taking","S01-Q2",0,4,"E06"
"C0019","01 History Taking","S01-Q3",0,4,"E02"
"C0019","01 History Taking","S01-Q4",0,4,"E07"
"C0019","01 History Taking","S01-Q5",0,4,"E04"
"C0019","02 Cardio Exam","S02-Q1",1,4,"E12"
"C0019","02 Cardio Exam","S02-Q2",1,4,"E09"
"C0019","02 Cardio Exam","S02-Q3",0,4,"E01"
"C0019","02 Cardio Exam","S02-Q4",1,4,"E03"
"C0019","02 Cardio Exam","S02-Q5",1,4,"E10"
"C0019","03 Resp Exam","S03-Q1",0,4,"E02"
"C0019","03 Resp Exam","S03-Q2",0,4,"E10"
"C0019","03 Resp Exam","S03-Q3",1,4,"E01"
"C0019","03 Resp Exam","S03-Q4",0,4,"E07"
"C0019","03 Resp Exam","S03-Q5",0,4,"E02"
"C0019","04 Abdo Exam","S04-Q1",1,4,"E06"
"C0019","04 Abdo Exam","S04-Q2",0,4,"E10"
"C0019","04 Abdo Exam","S04-Q3",0,4,"E11"
"C0019","04 Abdo Exam","S04-Q4",0,4,"E12"
"C0019","04 Abdo Exam","S04-Q5",1,4,"E05"
"C0019","05 Neuro Exam","S05-Q1",0,4,"E12"
"C0019","05 Neuro Exam","S05-Q2",1,4,"E10"
"C0019","05 Neuro Exam","S05-Q3",0,4,"E06"
"C0019","05 Neuro Exam","S05-Q4",0,4,"E08"
"C0019","05 Neuro Exam","S05-Q5",0,4,"E03"
"C0019","06 Communication","S06-Q1",0,4,"E11"
"C0019","06 Communication","S06-Q2",0,4,"E03"
"C0019","06 Communication","S06-Q3",0,4,"E03"
"C0019","06 Communication","S06-Q4",0,4,"E10"
"C0019","06 Communication","S06-Q5",1,4,"E09"
"C0019","07 Prescribing","S07-Q1",1,4,"E02"
"C0019","07 Prescribing","S07-Q2",1,4,"E07"
"C0019","07 Prescribing","S07-Q3",0,4,"E01"
"C0019","07 Prescribing","S07-Q4",0,4,"E02"
"C0019","07 Prescribing","S07-Q5",0,4,"E01"
"C0019","08 Data Interp","S08-Q1",0,4,"E10"
"C0019","08 Data Interp","S08-Q2",0,4,"E10"
"C0019","08 Data Interp","S08-Q3",1,4,"E05"
"C0019","08 Data Interp","S08-Q4",0,4,"E01"
"C0019","08 Data Interp","S08-Q5",0,4,"E11"
"C0019","09 Practical Skills","S09-Q1",2,4,"E10"
"C0019","09 Practical Skills","S09-Q2",1,4,"E03"
"C0019","09 Practical Skills","S09-Q3",1,4,"E04"
"C0019","09 Practical Skills","S09-Q4",1,4,"E07"
"C0019","09 Practical Skills","S09-Q5",0,4,"E07"
"C0019","10 Ethics","S10-Q1",0,4,"E09"
"C0019","10 Ethics","S10-Q2",0,4,"E10"
"C0019","10 Ethics","S10-Q3",0,4,"E11"
